,3449,4132,4130,4131,3447,4129,3451,3448,3450,3452
2022-06-09,0.01,2.0,0.01,0.01,2.0,0.01,4.5,0.01,2.25,3.0
2022-06-10,2.25,4.0,2.5,3.0,2.0,3.0,4.5,0.01,2.25,6.0
2022-06-11,2.55,2.0,2.0,2.0,2.0,0.01,2.55,2.55,2.55,3.5
2022-06-12,0.01,5.0,2.5,0.01,2.0,3.0,2.25,2.55,2.55,3.0
2022-06-13,0.01,3.0,0.01,2.0,0.01,0.01,0.01,0.01,0.01,3.0
2022-06-14,0.01,4.5,0.01,0.01,2.0,0.01,2.55,0.01,0.01,6.0
2022-06-15,2.25,4.0,2.0,4.0,4.0,0.01,6.75,0.01,6.75,3.0
2022-06-16,0.01,2.5,0.01,2.5,0.01,2.5,2.25,0.01,0.01,6.5
2022-06-17,2.25,2.5,2.5,2.0,2.0,2.5,2.55,2.25,2.25,5.1
2022-06-18,2.25,2.0,2.0,2.0,2.0,0.01,2.25,0.01,2.25,3.0
2022-06-19,0.01,6.5,4.0,6.5,6.5,0.01,4.8,0.01,4.5,3.0
2022-06-20,7.05,11.5,9.0,4.5,6.5,6.5,4.5,7.05,9.0,6.0
2022-06-21,4.5,5.5,5.0,5.5,5.5,0.01,4.5,4.5,2.25,6.0
2022-06-22,0.01,2.0,2.5,2.5,4.5,0.01,4.5,0.01,2.25,6.0
2022-06-23,0.01,5.0,0.01,0.01,2.5,2.5,4.8,0.01,0.01,6.5
2022-06-24,0.01,4.0,0.01,2.0,2.0,0.01,4.5,0.01,0.01,3.0
2022-06-25,0.01,2.0,2.0,0.01,0.01,0.01,2.25,2.25,0.01,0.01
2022-06-26,2.25,9.0,2.5,3.0,4.0,5.0,4.5,5.1,2.55,9.5
2022-06-27,0.01,4.5,0.01,0.01,2.5,0.01,2.25,0.01,2.25,6.0
2022-06-28,6.75,7.5,8.0,3.0,2.0,5.5,6.75,2.25,6.75,9.0
2022-06-29,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-30,2.25,6.5,0.01,0.01,2.0,0.01,2.25,0.01,0.01,6.0
2022-07-01,2.25,0.01,2.5,0.01,2.0,0.01,2.25,0.01,0.01,0.01
2022-07-02,4.5,6.0,9.0,10.0,6.0,2.0,11.25,2.25,6.75,15.5
2022-07-03,2.25,0.01,2.5,2.5,2.5,0.01,2.25,0.01,2.25,0.01
2022-07-04,4.5,4.0,4.0,4.0,2.0,4.0,4.5,4.5,4.5,6.0
2022-07-05,0.01,7.5,0.01,0.01,4.0,3.5,7.05,0.01,1.5,7.0
2022-07-06,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-07,0.01,5.0,0.01,0.01,4.5,0.01,4.5,0.01,0.01,3.0
2022-07-08,2.25,6.0,8.5,6.0,6.0,4.0,6.75,0.01,9.0,3.0
2022-07-09,4.5,6.5,4.5,6.0,6.0,2.5,6.75,0.01,7.05,6.0
2022-07-10,2.25,2.0,2.0,2.0,2.0,0.01,2.25,0.01,2.25,3.0
2022-07-11,2.25,9.5,6.5,7.5,5.5,6.5,6.75,0.01,6.75,9.5
2022-07-12,2.25,4.5,2.0,4.5,2.0,0.01,4.5,2.25,4.5,7.0
2022-07-13,2.25,2.0,3.0,6.5,0.01,3.5,4.5,0.01,4.8,3.5
2022-07-14,0.01,2.5,0.01,2.0,4.5,2.5,4.5,0.01,2.25,3.0
2022-07-15,0.01,4.0,2.0,0.01,4.0,0.01,6.75,0.01,6.75,3.5
2022-07-16,2.25,7.5,4.0,4.0,4.5,0.01,4.5,0.01,4.5,6.0
2022-07-17,0.01,2.5,0.01,4.5,5.0,0.01,4.5,0.01,4.5,3.5
2022-07-18,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-19,4.5,2.0,0.01,4.0,5.5,0.01,6.75,2.25,2.25,3.0
2022-07-20,0.01,2.0,0.01,0.01,2.0,0.01,2.55,0.01,2.25,0.01
2022-07-21,7.05,9.0,7.0,11.0,9.0,4.5,13.8,2.55,13.8,6.5
2022-07-22,0.01,2.0,0.01,2.0,2.0,0.01,2.25,0.01,2.25,3.0
2022-07-23,2.25,6.0,4.0,4.0,0.01,0.01,2.25,0.01,2.25,3.0
2022-07-24,6.75,9.5,6.5,3.0,4.5,0.01,6.75,0.01,4.5,9.0
2022-07-25,0.01,0.01,2.25,2.25,2.75,0.01,0.01,0.01,2.25,3.0
2022-07-26,4.8,0.01,5.5,2.25,2.25,3.25,4.8,0.01,4.8,0.01
2022-07-27,0.01,2.25,0.01,2.25,0.01,0.01,0.01,0.01,2.25,3.5
2022-07-28,0.01,7.25,4.25,6.25,4.5,3.25,4.8,0.01,4.8,6.5
2022-07-29,0.01,2.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.0
2022-07-30,2.25,2.75,6.0,2.75,5.5,0.01,7.05,0.01,2.25,3.0
2022-07-31,0.01,5.5,0.01,4.5,6.75,0.01,6.75,0.01,2.25,6.0
2022-08-01,4.5,10.5,2.25,6.35,11.0,2.25,11.25,2.25,9.0,9.0
2022-08-02,0.01,4.5,2.75,2.75,0.01,2.75,4.5,0.01,4.5,3.0
2022-08-03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-04,0.01,4.5,0.01,0.01,0.01,0.01,2.25,0.01,2.25,0.01
2022-08-05,0.01,2.25,0.01,0.01,2.25,0.01,2.25,0.01,2.25,0.01
2022-08-06,4.5,2.25,6.75,4.5,2.25,2.25,2.25,0.01,4.5,3.0
2022-08-07,2.25,8.25,6.0,8.25,8.25,4.5,6.75,2.25,6.75,9.0
2022-08-08,0.01,2.75,0.01,0.01,2.75,0.01,0.01,2.25,0.01,3.0
2022-08-09,0.01,0.01,0.01,2.25,2.25,0.01,2.25,0.01,2.25,0.01
2022-08-10,0.01,3.25,0.01,2.25,4.5,0.01,4.5,0.01,2.25,3.0
2022-08-11,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-12,2.25,2.25,0.01,6.75,5.0,0.01,4.5,0.01,6.75,6.0
2022-08-13,2.25,0.01,0.01,0.01,0.01,2.25,0.01,0.01,0.01,0.01
2022-08-14,2.55,5.0,2.75,4.5,7.25,2.25,4.5,2.25,4.5,6.0
2022-08-15,4.5,7.75,2.75,2.25,7.25,2.75,4.5,2.25,6.75,6.0
2022-08-16,0.01,5.0,2.25,5.0,5.5,4.5,9.0,0.01,6.75,3.0
2022-08-17,2.25,2.25,2.25,2.25,2.25,0.01,2.25,2.25,2.25,0.01
2022-08-18,0.01,3.75,2.75,0.01,0.01,6.0,2.55,0.01,2.55,3.5
2022-08-19,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-20,2.25,6.75,2.75,7.25,7.75,0.01,9.0,0.01,9.0,6.5
2022-08-21,2.25,5.5,2.75,2.25,4.5,0.01,4.5,2.25,2.25,9.0
2022-08-22,4.5,6.5,2.25,7.75,7.25,3.75,7.05,0.01,6.75,6.5
2022-08-23,0.01,0.01,2.25,5.0,7.25,2.25,6.75,0.01,6.75,3.0
2022-08-24,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-25,2.25,5.0,6.0,6.0,8.25,6.5,6.75,2.25,6.75,6.5
2022-08-26,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-27,0.01,0.01,0.01,0.01,2.25,0.01,0.01,0.01,0.01,0.01
