,4617,4621,4622,4619,4620,4618,3911
2022-11-14,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-11-15,9.25,4.2,4.9,3.5,5.69,0.01,2.0
2022-11-16,11.75,7.7,0.01,6.13,3.5,9.0,1.75
2022-11-17,9.0,11.2,4.9,3.5,3.5,13.5,1.75
2022-11-18,0.01,0.01,4.9,0.01,0.01,2.5,1.75
2022-11-19,7.5,11.9,2.8,5.26,1.75,4.75,0.01
2022-11-20,5.0,10.5,3.5,1.75,3.94,9.5,2.0
2022-11-21,4.75,8.4,2.1,0.01,1.75,7.5,0.01
2022-11-22,6.75,4.2,4.2,0.01,3.5,4.5,3.5
2022-11-23,11.25,9.58,9.1,5.69,6.13,12.05,3.5
2022-11-24,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-11-25,4.5,6.3,2.8,0.01,2.63,4.5,2.0
2022-11-26,2.25,2.8,2.1,1.75,1.75,6.75,0.01
2022-11-27,12.75,15.4,12.6,1.75,1.75,12.75,3.75
2022-11-28,5.25,6.3,5.6,1.75,1.75,4.75,1.75
2022-11-29,2.5,6.3,7.0,0.01,3.5,7.25,1.75
2022-11-30,2.25,0.01,1.4,7.44,3.5,2.8,4.0
2022-12-01,10.25,9.1,8.4,1.75,3.5,6.75,3.5
2022-12-02,7.0,7.0,2.1,1.75,0.01,2.25,0.01
2022-12-03,2.25,8.4,6.3,0.01,0.01,7.25,1.75
2022-12-04,6.75,1.4,0.01,6.57,4.82,7.25,0.01
2022-12-05,2.25,0.01,4.9,3.5,1.75,7.0,0.01
2022-12-06,0.01,3.8,5.6,1.75,0.01,7.25,1.75
2022-12-07,0.01,3.5,0.01,0.01,1.75,2.25,1.75
2022-12-08,9.25,13.3,3.5,3.5,1.75,7.25,3.5
2022-12-09,7.5,21.0,7.7,5.69,7.44,12.5,4.0
2022-12-10,7.5,6.3,5.6,0.01,0.01,4.5,3.5
2022-12-11,4.75,9.8,1.4,0.01,4.38,9.5,1.75
2022-12-12,7.75,9.1,2.1,3.94,4.82,5.0,2.0
2022-12-13,2.25,2.1,1.4,0.01,0.01,0.01,0.01
2022-12-14,4.5,8.4,5.6,0.01,0.01,2.25,5.25
2022-12-15,7.0,9.8,0.01,3.5,6.13,9.25,0.01
2022-12-16,0.01,0.01,0.01,0.01,1.75,2.75,0.01
