,3528,3525,3524,3523,3522,3529,3530,3531,3526,3527
2022-03-19,5.2,4.5,2.25,0.01,4.5,24.65,7.45,7.1,5.2,16.75
2022-03-20,9.7,9.0,11.25,0.01,13.5,10.9,14.55,16.8,9.7,14.5
2022-03-21,2.25,4.5,2.25,9.5,4.5,3.95,9.0,13.5,0.01,6.5
2022-03-22,5.2,9.0,9.0,0.01,5.5,25.45,7.1,9.7,11.6,0.01
2022-03-23,9.7,2.25,6.75,0.01,4.5,16.75,19.75,6.75,4.5,0.01
2022-03-24,4.5,4.5,4.5,0.01,4.5,13.9,9.0,4.5,9.0,9.75
2022-03-25,5.2,0.01,4.5,4.5,4.5,6.95,7.1,7.1,5.2,7.0
2022-03-26,4.85,0.01,4.5,4.5,0.01,12.8,4.85,4.85,2.6,7.5
2022-03-27,2.25,2.25,2.25,4.5,0.01,15.65,4.5,0.01,4.85,7.0
2022-03-28,0.01,4.5,4.5,2.25,2.25,11.7,2.6,7.1,7.1,7.5
2022-03-29,2.25,6.75,6.5,2.25,9.0,16.75,4.5,11.6,7.45,14.0
2022-03-30,0.01,2.25,2.25,0.01,0.01,8.85,0.01,4.5,2.25,3.25
2022-03-31,11.6,15.75,13.5,4.5,11.25,21.5,16.1,20.25,16.1,9.75
2022-04-01,11.95,9.0,6.75,4.5,4.5,12.95,11.95,11.95,7.45,0.01
2022-04-02,2.25,4.5,4.5,2.25,2.25,14.7,6.75,11.25,2.25,10.25
2022-04-03,7.8,1.55,7.25,2.25,4.5,14.85,10.05,12.65,7.1,9.75
2022-04-04,2.6,0.01,2.25,0.01,0.01,15.65,2.6,2.6,7.1,6.5
2022-04-05,2.25,4.5,4.25,0.01,0.01,9.95,6.75,4.5,4.5,7.0
2022-04-06,2.6,6.75,4.5,6.75,6.75,15.8,11.6,9.0,6.75,14.0
2022-04-07,2.25,4.5,6.75,2.25,2.25,17.7,4.5,5.2,9.7,21.0
2022-04-08,0.01,4.5,5.0,0.01,0.01,10.9,2.25,4.85,2.6,10.25
2022-04-09,2.25,6.75,4.5,2.25,4.5,14.85,9.0,6.75,9.0,6.5
2022-04-10,7.1,6.75,6.75,4.5,0.01,15.8,7.1,4.85,7.45,7.5
2022-04-11,2.25,5.25,6.75,10.5,10.5,23.55,9.35,9.35,9.35,14.0
2022-04-12,2.25,6.75,7.75,2.25,4.5,18.65,6.75,6.75,9.35,17.25
2022-04-13,0.01,2.25,9.0,0.01,4.5,0.01,7.45,10.05,5.2,3.75
2022-04-14,4.5,13.5,13.5,9.0,4.5,19.45,9.35,11.25,9.0,16.75
2022-04-15,0.01,2.25,4.5,0.01,2.25,13.75,4.85,7.45,2.25,10.75
2022-04-16,2.25,6.75,5.0,0.01,0.01,8.85,7.1,2.6,4.5,7.0
2022-04-17,4.85,4.5,4.5,0.01,4.5,15.6,9.35,2.6,0.01,7.0
2022-04-18,7.1,6.75,18.0,0.01,9.74,19.45,11.6,16.1,9.7,7.0
2022-04-19,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-20,4.5,2.25,9.5,0.01,7.25,9.95,6.75,4.5,7.1,3.75
2022-04-21,6.75,6.75,9.0,0.01,0.01,17.7,11.6,13.85,2.25,10.25
2022-04-22,2.25,4.5,2.25,0.01,5.0,12.8,2.25,2.25,9.35,10.25
2022-04-23,0.89,9.0,2.25,0.01,0.01,0.01,2.6,2.6,2.25,6.5
2022-04-24,5.2,2.25,2.25,0.01,6.75,10.9,7.8,7.8,5.2,10.25
2022-04-25,0.01,4.5,2.25,0.01,5.0,13.75,4.85,9.35,4.85,7.0
2022-04-26,0.01,2.25,0.01,0.01,0.01,5.85,2.25,2.25,2.25,3.25
2022-04-27,4.85,6.75,7.25,0.01,5.0,3.95,7.1,4.85,6.75,3.25
2022-04-28,9.7,9.0,11.75,0.01,6.75,27.5,14.2,14.2,7.1,14.0
2022-04-29,12.3,11.25,8.79,5.0,11.25,18.65,11.95,9.0,7.45,10.25
2022-04-30,0.01,2.25,0.01,0.01,0.01,6.0,4.5,0.01,2.6,6.5
2022-05-01,7.45,9.0,9.0,2.75,4.5,14.85,7.45,7.45,11.6,18.25
2022-05-02,2.25,4.5,2.25,0.01,6.5,9.65,5.2,2.6,2.6,7.0
2022-05-03,9.35,2.25,6.75,0.01,6.75,5.3,7.1,2.6,9.35,3.25
