,3669,3682,3679,3681,3671,3674,3677
2022-07-26,3.0,0.01,5.0,0.01,4.0,0.01,0.01
2022-07-27,0.01,0.01,6.25,4.25,4.0,4.0,2.0
2022-07-28,9.5,0.01,10.0,0.01,4.0,0.01,0.01
2022-07-29,3.0,0.01,4.5,6.5,2.0,2.0,4.0
2022-07-30,3.0,0.01,6.75,6.5,2.0,4.0,4.0
2022-07-31,0.01,0.01,14.5,8.75,6.0,4.0,4.0
2022-08-01,0.01,0.01,6.25,4.25,4.0,2.0,2.0
2022-08-02,3.0,0.01,6.0,0.01,0.01,0.01,0.01
2022-08-03,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-04,0.01,0.01,2.0,2.0,2.0,2.0,2.0
2022-08-05,3.0,0.01,10.0,8.0,6.0,6.0,6.0
2022-08-06,0.01,0.01,8.25,6.5,4.0,4.0,4.0
2022-08-07,6.0,0.01,8.5,4.0,2.0,0.01,2.0
2022-08-08,0.01,0.01,6.0,2.0,2.0,2.0,2.0
2022-08-09,3.5,0.01,4.0,0.01,2.0,0.01,0.01
2022-08-10,0.01,0.01,2.25,2.0,2.0,2.0,0.01
2022-08-11,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-12,3.0,0.01,6.0,4.0,2.0,0.01,2.0
2022-08-13,6.5,0.01,6.25,4.5,4.0,2.0,4.0
2022-08-14,3.0,0.01,10.25,2.25,4.0,4.0,2.0
2022-08-15,0.01,0.01,4.0,0.01,2.0,2.0,0.01
2022-08-16,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-17,3.0,0.01,4.5,0.01,2.0,0.01,0.01
2022-08-18,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-19,3.0,0.01,4.0,2.0,0.01,0.01,2.0
2022-08-20,9.0,0.01,10.75,6.25,4.0,4.0,2.0
2022-08-21,3.5,0.01,4.5,0.01,2.0,0.01,0.01
2022-08-22,0.01,0.01,2.0,2.0,2.0,2.0,0.01
2022-08-23,6.0,0.01,10.25,10.0,4.0,4.3,8.0
2022-08-24,3.0,0.01,10.0,8.25,4.0,4.0,4.0
2022-08-25,0.01,0.01,2.0,0.01,2.0,0.01,0.01
2022-08-26,0.01,0.01,0.01,2.0,0.01,0.01,2.0
2022-08-27,6.0,0.01,11.0,6.75,2.0,4.0,6.0
2022-08-28,6.0,0.01,10.0,5.0,4.0,6.0,2.0
2022-08-29,3.0,0.01,6.0,0.01,1.7,2.0,2.0
2022-08-30,3.0,0.01,8.0,0.01,4.0,4.0,0.01
2022-08-31,3.0,0.01,6.75,6.5,4.0,4.0,2.0
2022-09-01,6.0,0.01,8.75,8.5,4.0,4.0,4.0
2022-09-02,3.0,0.01,4.0,2.0,0.01,0.01,2.0
2022-09-03,3.5,0.01,6.5,4.25,6.3,2.3,0.01
2022-09-04,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-09-05,0.01,0.01,2.0,2.0,0.01,2.0,2.0
2022-09-06,3.0,0.01,4.0,4.75,4.0,2.0,2.0
2022-09-07,0.01,0.01,2.0,2.0,0.01,0.01,2.0
2022-09-08,0.01,0.01,0.01,2.0,0.01,0.01,0.01
2022-09-09,3.0,0.01,4.0,2.0,0.01,2.0,2.0
2022-09-10,0.01,0.01,2.0,2.0,0.01,2.0,2.0
2022-09-11,6.0,0.01,10.25,6.25,6.0,2.0,2.0
2022-09-12,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-09-13,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-09-14,3.3,0.01,7.15,7.15,4.6,4.6,0.01
2022-09-15,3.7,0.01,7.4,9.7,7.2,6.9,4.6
2022-09-16,0.01,0.01,5.1,2.3,4.52,0.01,2.3
2022-09-17,6.6,0.01,7.4,5.1,4.6,2.3,2.3
2022-09-18,9.9,0.01,11.5,6.9,2.3,0.01,4.6
2022-09-19,7.6,0.01,4.6,2.3,2.6,2.3,0.01
2022-09-20,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-09-21,3.3,0.01,2.3,2.3,2.3,2.6,0.01
2022-09-22,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-09-23,3.3,0.01,4.85,4.6,2.3,0.01,4.6
2022-09-24,3.3,0.01,0.01,2.55,0.01,0.01,0.01
2022-09-25,3.3,0.01,2.3,0.01,0.01,0.01,0.01
2022-09-26,1.59,0.01,13.8,12.25,6.9,8.8,4.6
2022-09-27,13.06,0.01,18.9,7.15,6.9,6.9,4.6
2022-09-28,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-09-29,0.01,0.01,2.3,2.3,2.3,2.3,0.01
2022-09-30,0.01,0.01,0.01,2.3,0.01,0.01,2.3
2022-10-01,3.3,6.6,4.85,2.55,4.6,2.3,0.01
2022-10-02,3.3,0.01,9.2,4.6,2.3,2.3,2.3
2022-10-03,3.3,0.01,2.3,0.01,0.01,0.01,0.01
2022-10-04,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-10-05,6.6,0.01,10.2,10.2,4.6,4.6,4.6
2022-10-06,3.3,0.01,4.85,0.01,0.01,0.01,0.01
2022-10-07,7.1,0.01,9.7,4.85,2.3,2.3,2.3
2022-10-08,6.6,0.01,7.65,2.3,0.01,0.01,0.01
2022-10-09,0.01,0.01,9.7,2.3,4.6,4.6,2.3
2022-10-10,0.01,0.01,4.6,2.3,2.3,2.3,2.3
2022-10-11,0.01,0.01,4.6,9.2,2.3,4.6,4.6
2022-10-12,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-10-13,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-10-14,0.01,0.01,5.1,4.6,2.3,2.3,4.6
2022-10-15,3.3,0.01,5.1,5.1,2.3,2.3,2.3
2022-10-16,6.6,0.01,11.45,6.9,2.3,2.3,4.6
2022-10-17,0.01,0.01,2.3,2.3,2.3,2.3,2.3
2022-10-18,0.01,0.01,3.2,0.01,0.01,0.01,0.01
2022-10-19,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-10-20,0.01,0.01,4.6,0.01,4.9,0.01,0.01
2022-10-21,0.01,0.01,0.01,2.3,0.01,0.01,2.3
2022-10-22,3.3,8.8,6.9,7.4,4.6,4.6,6.9
2022-10-23,9.9,0.01,13.8,7.15,4.6,4.6,4.6
2022-10-24,0.01,0.01,2.55,2.55,2.3,2.3,0.01
2022-10-25,3.3,0.01,2.3,0.01,0.01,0.01,0.01
2022-10-26,7.1,0.01,5.35,6.75,2.3,0.01,2.3
2022-10-27,3.3,0.01,2.55,2.55,0.01,0.01,0.01
2022-10-28,0.01,0.01,2.3,4.6,2.3,2.3,2.3
2022-10-29,0.01,0.01,4.6,4.6,4.6,2.6,2.3
2022-10-30,13.7,6.6,12.0,7.15,6.3,4.6,2.3
2022-10-31,0.01,0.01,2.3,0.01,0.01,2.3,0.01
2022-11-01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-11-02,3.3,0.01,6.9,4.6,4.6,2.3,2.3
2022-11-03,3.3,0.01,4.6,7.15,4.6,4.6,2.3
2022-11-04,3.3,0.01,6.9,2.3,0.01,0.01,2.3
2022-11-05,3.3,0.01,14.05,16.85,9.2,9.2,8.81
2022-11-06,13.2,5.5,12.25,12.5,4.6,6.9,6.9
2022-11-07,3.3,0.01,4.6,0.01,0.01,2.3,0.01
2022-11-08,3.8,0.01,3.05,3.05,0.01,2.3,0.01
2022-11-09,3.8,0.01,9.45,6.9,4.6,4.6,4.6
2022-11-10,3.3,0.01,10.2,7.4,2.3,4.6,0.8
2022-11-11,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-11-12,0.01,0.01,2.3,6.9,0.01,4.6,4.6
2022-11-13,13.2,0.01,6.9,9.2,0.01,2.3,0.01
2022-11-14,3.3,0.01,4.85,2.3,2.3,2.3,0.01
2022-11-15,0.01,0.01,2.55,2.55,2.3,2.3,0.01
2022-11-16,3.3,0.01,4.6,0.01,2.3,0.01,0.01
2022-11-17,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-11-18,3.3,0.01,4.6,6.9,2.3,2.3,4.6
2022-11-19,3.3,0.01,7.4,10.2,4.6,4.6,4.6
2022-11-20,6.6,0.01,6.9,0.01,0.01,0.01,0.01
2022-11-21,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-11-22,0.01,0.01,2.3,0.01,2.3,0.01,0.01
2022-11-23,0.01,0.01,2.55,2.55,2.3,2.3,0.01
2022-11-24,3.3,0.01,5.1,0.01,0.01,0.01,0.01
2022-11-25,3.3,0.01,4.85,4.85,2.3,2.3,2.3
2022-11-26,3.3,0.01,2.55,9.7,2.3,2.3,5.4
2022-11-27,9.9,5.5,9.7,6.9,2.3,4.6,2.3
2022-11-28,3.3,0.01,4.6,0.01,0.01,0.01,0.01
2022-11-29,3.3,0.01,6.9,4.6,2.3,0.01,0.01
2022-11-30,0.01,0.01,2.3,2.3,2.3,2.3,0.01
2022-12-01,0.01,0.01,4.6,0.01,2.3,2.3,2.3
2022-12-02,0.01,0.01,0.01,2.3,0.01,0.01,2.3
2022-12-03,0.01,0.01,0.01,2.3,0.01,0.01,2.3
2022-12-04,3.3,0.01,4.6,4.6,0.01,2.3,2.3
2022-12-05,3.3,0.01,2.55,2.8,2.3,2.3,0.01
2022-12-06,0.01,0.01,2.55,2.55,2.3,2.3,0.01
2022-12-07,3.3,0.01,4.6,4.6,2.3,2.3,2.3
2022-12-08,6.6,0.01,11.5,2.3,2.3,0.01,0.01
2022-12-09,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-12-10,0.01,0.01,0.01,4.6,0.01,0.01,4.6
2022-12-11,6.6,0.01,15.55,18.1,7.2,6.9,6.9
2022-12-12,0.01,0.01,2.3,4.85,4.6,2.3,0.01
2022-12-13,3.8,0.01,8.15,3.55,4.6,4.6,0.01
2022-12-14,0.01,0.01,2.55,2.55,2.3,2.3,0.01
2022-12-15,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-12-16,0.01,0.01,2.3,4.6,2.3,0.01,2.3
