,4231,4020,4228,5522,4230,4232,4233,4234
2022-06-17,0.01,1.5,1.5,3.0,0.01,3.5,1.75,1.75
2022-06-18,4.5,3.7,3.35,3.7,1.85,1.75,3.5,1.75
2022-06-19,4.5,4.4,2.55,4.05,0.01,3.5,1.75,0.01
2022-06-20,2.25,4.05,1.85,4.85,2.2,3.5,3.5,1.75
2022-06-21,0.01,0.01,0.01,1.5,1.5,1.75,1.75,0.01
2022-06-22,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-23,0.01,3.7,1.85,1.85,1.85,1.75,1.75,1.75
2022-06-24,2.25,1.5,1.5,3.35,3.0,3.5,1.75,1.75
2022-06-25,0.01,3.35,1.85,4.85,4.85,3.75,2.0,3.75
2022-06-26,0.01,1.5,0.01,0.01,0.01,1.75,1.75,0.01
2022-06-27,2.25,11.0,3.7,8.1,3.7,7.25,11.25,5.5
2022-06-28,6.75,4.85,3.0,7.75,8.8,7.0,3.5,3.5
2022-06-29,2.25,3.25,2.9,3.25,2.9,1.75,0.01,0.01
2022-06-30,0.01,2.2,1.85,2.2,2.2,1.75,1.75,1.75
2022-07-01,4.5,5.55,4.05,2.55,4.5,5.25,3.5,5.25
2022-07-02,0.01,1.5,0.01,0.01,0.01,1.75,1.75,1.75
2022-07-03,6.75,5.2,0.01,7.05,1.5,3.5,3.5,1.75
2022-07-04,0.01,1.5,1.5,0.01,0.01,1.75,1.75,1.75
2022-07-05,12.05,9.6,7.75,9.25,7.4,1.75,7.25,5.5
2022-07-06,4.5,1.5,1.5,6.0,1.5,1.75,3.5,1.75
2022-07-07,2.65,3.35,3.35,1.85,3.6,1.75,1.75,1.75
2022-07-08,2.25,3.0,0.01,1.5,0.01,1.75,1.75,1.75
2022-07-09,9.0,8.35,6.25,6.25,4.05,3.75,5.25,8.75
2022-07-10,6.75,6.6,3.7,5.55,5.9,3.5,3.5,3.5
2022-07-11,5.15,3.5,1.75,2.1,5.0,2.0,2.0,0.01
2022-07-12,2.9,1.75,0.01,3.85,0.01,0.01,2.0,0.01
2022-07-13,5.8,5.95,5.95,5.95,2.8,2.0,4.25,4.25
2022-07-14,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-15,5.4,4.55,4.55,8.4,4.2,6.25,14.0,10.0
